TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
939,5/4/2025,1168,2076,403,3,2418.21,29,Credit
940,5/4/2025,1107,2077,402,2,898.93,15,Credit
941,5/4/2025,1101,2043,403,3,3493.8,20,NULL
942,5/4/2025,1034,2017,404,2,0,20,NULL
943,5/4/2025,1179,2070,403,1,61.52,19,Paypal
944,5/4/2025,1051,2026,403,2,338.5,14,Credit
945,5/4/2025,1172,2016,402,2,516.83,17,Paypal
946,5/4/2025,1181,2014,403,3,246.3,4,Paypal
947,5/4/2025,1149,2073,404,2,799.09,24,Cash
948,5/4/2025,1108,2001,401,0,412.35,1,NULL
949,5/4/2025,1097,2018,401,0,1084.52,7,Cash
950,5/4/2025,1051,2034,402,2,217.87,10,NULL
951,5/4/2025,1174,2032,402,0,4728,7,Cash
952,5/4/2025,1176,2037,402,0,720.28,10,Cash
953,5/4/2025,1091,2057,401,1,786.56,25,Cash
954,5/4/2025,1190,2082,404,1,239.94,4,NULL
955,5/4/2025,1130,2089,403,0,413.52,12,NULL
956,5/4/2025,1097,2049,404,2,0,19,Credit
957,5/4/2025,1141,2006,401,2,0,17,Paypal
958,5/4/2025,1051,2079,404,1,1710.97,20,Cash
959,5/4/2025,1162,2090,403,1,257.9,2,NULL
960,5/4/2025,1198,2092,402,2,771.54,7,Cash
961,5/4/2025,1114,2022,401,1,3020.31,21,Paypal
962,5/4/2025,1044,2094,401,3,493.35,4,Cash
963,5/4/2025,1010,2054,403,2,720.41,9,Paypal
964,5/4/2025,1033,2020,403,0,751.66,27,Credit
965,5/4/2025,1084,2059,402,0,0,6,Paypal
966,5/4/2025,1039,2041,401,2,0,28,Cash
967,5/4/2025,1125,2073,403,0,1997.72,7,NULL
968,5/4/2025,1005,2090,403,1,193.43,18,Cash
969,5/4/2025,1047,2066,401,1,464.45,2,Paypal
970,5/4/2025,1106,2069,404,0,464.78,12,Cash
971,5/4/2025,1089,2028,402,2,0,26,NULL
972,5/4/2025,1084,2046,403,1,0,21,Paypal
973,5/4/2025,1192,2079,404,0,950.54,12,Credit
974,5/4/2025,1029,2085,403,3,726.45,5,Cash
975,5/4/2025,1061,2082,402,0,533.2,4,Paypal
976,5/4/2025,1174,2041,404,0,804.21,15,Paypal
977,5/4/2025,1098,2032,403,0,0,9,Paypal
978,5/4/2025,1132,2098,403,3,3631.44,2,Credit
979,5/4/2025,1124,2005,403,1,1157.71,28,Paypal
980,5/4/2025,1082,2065,401,0,1411.02,5,Cash
981,5/4/2025,1042,2098,401,0,4539.3,26,Paypal
982,5/4/2025,1053,2085,402,3,726.45,6,Cash
983,5/4/2025,1026,2026,404,0,423.12,20,Cash
984,5/4/2025,1191,2087,402,0,477.96,28,NULL
985,5/4/2025,1117,2091,403,0,1811.58,6,Cash
986,5/4/2025,1022,2009,401,1,119.36,26,Paypal
987,5/4/2025,1064,2071,401,1,1107.29,27,NULL
988,5/4/2025,1066,2052,404,3,5118.82,3,Credit
989,5/4/2025,1161,2051,404,2,375.42,24,Cash
990,5/4/2025,1004,2049,401,0,939.84,9,Credit
991,5/4/2025,1164,2092,401,0,2893.26,26,Cash
992,5/4/2025,1179,2009,403,0,66.31,7,Paypal
993,5/4/2025,1074,2087,403,0,477.96,24,Paypal
994,5/4/2025,1072,2097,404,3,842.1,14,Credit
995,5/4/2025,1101,2084,401,3,1127.4,25,Paypal
996,5/4/2025,1040,2068,402,1,2952.86,2,NULL
997,5/4/2025,1191,2050,403,1,504.31,10,Credit
998,5/4/2025,1076,2086,403,0,2682.3,20,Paypal
999,5/4/2025,1141,2071,402,0,1230.32,12,Paypal
1000,5/4/2025,1010,2000,404,0,3877.24,12,Cash
1001,5/4/2025,1078,2026,403,1,761.62,24,NULL
1002,5/4/2025,1105,2082,402,1,239.94,19,Credit
1003,5/4/2025,1047,2028,403,1,1148.29,24,Paypal
1004,5/4/2025,1029,2023,401,3,2818.62,10,NULL
1005,5/4/2025,1165,2070,401,2,54.69,29,Paypal
1006,5/4/2025,1171,2008,403,0,133.18,1,Credit
1007,5/4/2025,1050,2092,404,2,771.54,17,Paypal
1008,5/4/2025,1091,2016,402,0,1292.08,27,Cash
1009,5/4/2025,1072,2079,401,1,855.49,17,Cash
1010,5/4/2025,1081,2062,404,2,495.49,28,Credit
1011,5/4/2025,1157,2084,403,1,253.67,7,Cash
1012,5/4/2025,1144,2072,403,2,672.48,3,Paypal
1013,5/4/2025,1109,2021,401,2,668.33,25,NULL
1014,5/4/2025,1063,2028,404,2,510.35,9,Cash
1015,5/4/2025,1092,2017,403,3,1854.8,5,Cash
1016,5/4/2025,1118,2057,403,2,699.17,4,Credit
1017,5/4/2025,1124,2070,401,1,30.76,13,NULL
1018,5/4/2025,1165,2077,401,2,449.46,19,Paypal
1019,5/4/2025,1035,2068,402,2,1968.58,25,Credit
1020,5/4/2025,1187,2080,401,0,0,8,Credit
1021,5/4/2025,1004,2064,401,3,882.12,7,Credit
1022,5/4/2025,1196,2075,402,0,2341.92,2,Cash
1023,5/4/2025,1141,2033,404,1,0,22,Credit
1024,5/4/2025,1093,2050,402,2,448.27,2,Paypal
1025,5/4/2025,1034,2059,401,3,1536.15,16,Paypal
1026,5/4/2025,1093,2064,401,1,793.91,2,Paypal
1027,5/4/2025,1157,2087,402,1,286.78,2,NULL
1028,5/4/2025,1114,2020,402,1,676.49,26,Paypal
1029,5/4/2025,1188,2093,404,2,1814.26,6,NULL
1030,5/4/2025,1010,2028,404,1,1148.29,22,Cash
1031,5/4/2025,1016,2033,403,1,2257.88,17,NULL
1032,5/4/2025,1010,2085,402,2,387.44,16,NULL
1033,5/4/2025,1099,2060,404,0,0,30,Credit
1034,5/4/2025,1010,2083,403,0,768.16,11,NULL
1035,5/4/2025,1180,2066,403,2,1238.54,18,Paypal
1036,5/4/2025,1148,2069,402,3,697.17,29,Cash
1037,5/4/2025,1167,2048,403,0,1072.89,21,Paypal
1038,5/4/2025,1132,2032,404,1,851.04,11,Credit
1039,5/4/2025,1132,2051,403,2,187.71,10,Credit
1040,5/4/2025,1124,2061,401,1,0,27,NULL
1041,5/4/2025,1112,2021,402,0,835.41,8,NULL
1042,5/4/2025,1131,2082,403,1,239.94,3,Credit
1043,5/4/2025,1038,2023,402,2,0,25,Paypal
1044,5/4/2025,1154,2091,401,1,3260.84,4,NULL
1045,5/4/2025,1106,2042,401,3,1173.27,0,Cash
1046,5/4/2025,1172,2061,404,1,719.71,0,Credit
1047,5/4/2025,1151,2020,404,0,1127.49,2,NULL
1048,5/4/2025,1062,2005,402,1,385.9,16,Paypal
1049,5/4/2025,1034,2080,401,1,2996.14,26,Credit
1050,5/4/2025,1014,2021,403,1,1503.74,0,NULL
1051,5/4/2025,1132,2051,401,2,281.57,26,NULL
1052,5/4/2025,1021,2027,404,3,775.83,5,Paypal
1053,5/4/2025,1123,2021,402,3,0,12,NULL
1054,5/4/2025,1153,2018,402,2,867.62,5,Paypal
1055,5/4/2025,1042,2092,403,3,1446.63,14,Credit
1056,5/4/2025,1152,2075,401,1,2107.73,28,Credit
1057,5/4/2025,1096,2049,402,0,939.84,6,Credit
1058,5/4/2025,1004,2025,404,1,0,14,NULL
1059,5/4/2025,1155,2012,402,3,623.19,8,Cash
1060,5/4/2025,1157,2076,401,0,2418.21,27,Credit
1061,5/4/2025,1023,2061,402,0,199.92,11,Paypal
1062,5/4/2025,1198,2086,404,3,894.1,24,Paypal
1063,5/4/2025,1094,2005,404,1,771.8,6,NULL
1064,5/4/2025,1123,2098,404,2,3631.44,2,Cash
1065,5/4/2025,1150,2094,401,3,2466.75,27,NULL
1066,5/4/2025,1034,2032,404,1,1702.08,5,NULL
1067,5/4/2025,1021,2036,404,2,348.77,7,Paypal
1068,5/4/2025,1048,2000,401,0,4846.55,22,NULL
1069,5/4/2025,1133,2000,404,1,872.38,18,Cash
1070,5/4/2025,1176,2040,404,2,55.26,30,NULL
1071,5/4/2025,1027,2019,404,2,747.14,25,Cash
1072,5/4/2025,1066,2068,404,2,1968.58,16,Cash
1073,5/4/2025,1156,2035,404,1,0,17,Paypal
1074,5/4/2025,1105,2070,404,1,0,11,Credit
1075,5/4/2025,1094,2071,404,2,984.26,7,Cash
1076,5/4/2025,1078,2073,403,3,499.43,22,Paypal
1077,5/4/2025,1188,2017,401,1,417.33,22,Credit
1078,5/4/2025,1114,2089,402,0,827.04,22,Credit
1079,5/4/2025,1054,2065,404,2,376.27,13,Paypal
1080,5/4/2025,1140,2078,401,1,255.62,6,Cash
1081,5/4/2025,1099,2081,401,0,1492.44,2,Cash
1082,5/4/2025,1037,2060,404,0,1225.14,10,NULL
1083,5/4/2025,1016,2033,402,2,2007,0,Paypal
1084,5/4/2025,1020,2077,401,3,561.83,8,Paypal
1085,5/4/2025,1102,2078,403,0,142.01,27,NULL
1086,5/4/2025,1198,2022,404,3,671.18,7,NULL
1087,5/4/2025,1002,2025,403,1,503.32,8,Credit
1088,5/4/2025,1008,2076,402,1,1450.93,3,Paypal
1089,5/4/2025,1172,2004,403,1,834.52,15,Credit
1090,5/4/2025,1167,2000,402,0,969.31,30,Credit
1091,5/4/2025,1070,2099,404,2,1551.17,30,Cash
1092,5/4/2025,1171,2050,404,1,168.1,3,NULL
1093,5/4/2025,1132,2001,401,0,2061.75,20,NULL
1094,5/4/2025,1140,2036,403,2,348.77,16,Credit
1095,5/4/2025,1070,2028,402,3,2551.76,18,Paypal
1096,5/4/2025,1103,2073,401,2,0,6,Paypal
1097,5/4/2025,1044,2052,401,0,2193.78,26,NULL
1098,5/4/2025,1128,2037,403,0,0,24,NULL
1099,5/4/2025,1131,2032,403,3,4728,10,NULL
1100,5/4/2025,1096,2072,404,1,378.27,12,NULL
1101,5/4/2025,1193,2043,404,3,2620.35,16,NULL
1102,5/4/2025,1150,2003,404,0,1155.54,16,Cash
1103,5/4/2025,1066,2008,404,1,59.93,13,NULL
1104,5/4/2025,1173,2089,402,2,0,6,Cash
1105,5/4/2025,1105,2045,401,2,499.42,27,Credit
1106,5/4/2025,1063,2036,401,3,653.94,23,Cash
1107,5/4/2025,1172,2095,403,0,981.58,25,Cash
1108,5/4/2025,1141,2022,404,2,0,7,NULL
1109,5/4/2025,1090,2027,403,1,698.25,15,Paypal
1110,5/4/2025,1191,2087,402,3,955.92,5,Paypal
1111,5/4/2025,1188,2025,402,1,251.66,21,Credit
1112,5/4/2025,1067,2026,402,1,380.81,14,NULL
1113,5/4/2025,1063,2079,403,1,1710.97,3,NULL
1114,5/4/2025,1199,2013,401,0,5612.16,21,Paypal
1115,5/4/2025,1173,2084,404,0,281.85,1,Credit
1116,5/4/2025,1195,2069,401,3,697.17,21,Paypal
1117,5/4/2025,1095,2079,403,3,950.54,6,Cash
1118,5/4/2025,1147,2035,404,1,809.99,1,Credit
1119,5/4/2025,1195,2065,403,3,1411.02,13,Cash
1120,5/4/2025,1056,2096,402,0,0,6,Cash
1121,5/4/2025,1134,2054,404,0,3602.04,25,Credit
1122,5/4/2025,1128,2044,404,1,373.64,12,Cash
1123,5/4/2025,1117,2015,404,2,1619.93,28,Cash
1124,5/4/2025,1176,2001,401,1,371.12,29,Credit
1125,5/4/2025,1097,2074,401,2,527.6,7,Paypal
1126,5/4/2025,1092,2078,403,1,383.43,0,Cash
1127,5/4/2025,1140,2033,402,2,1338,1,Cash
1128,5/4/2025,1120,2078,403,2,227.22,22,Credit
1129,5/4/2025,1047,2063,404,1,0,29,Cash
1130,5/4/2025,1107,2089,403,2,330.82,12,Credit
1131,5/4/2025,1102,2035,404,1,1619.98,26,Cash
1132,5/4/2025,1146,2016,402,0,0,1,Paypal
1133,5/4/2025,1184,2034,402,3,680.85,5,Paypal
1134,5/4/2025,1097,2025,402,1,1258.29,17,NULL
1135,5/4/2025,1121,2001,402,3,0,12,Cash
1136,5/4/2025,1127,2017,403,3,0,23,Paypal
1137,5/4/2025,1076,2032,401,3,6619.2,14,NULL
1138,5/4/2025,1025,2088,402,0,0,20,NULL
1139,5/4/2025,1055,2032,404,0,945.6,7,Credit
1140,5/4/2025,1115,2095,403,2,0,26,NULL
1141,5/4/2025,1092,2046,403,2,80.23,30,Cash
1142,5/4/2025,1005,2052,401,2,1170.02,24,Credit
1143,5/4/2025,1173,2077,402,1,1516.94,30,Cash
1144,5/4/2025,1199,2036,403,2,871.92,20,NULL
1145,5/4/2025,1172,2065,404,3,2822.04,21,Cash
1146,5/4/2025,1020,2048,403,3,1072.89,21,Credit
1147,5/4/2025,1161,2018,402,2,1301.42,22,NULL
1148,5/4/2025,1107,2080,404,0,4993.56,23,NULL
1149,5/4/2025,1020,2020,403,1,1014.74,14,NULL
1150,5/4/2025,1080,2040,403,2,55.26,16,NULL
1151,5/4/2025,1154,2082,404,2,639.84,24,NULL
1152,5/4/2025,1113,2099,403,3,646.32,5,NULL
1153,5/4/2025,1105,2021,402,0,835.41,16,NULL
1154,5/4/2025,1032,2093,402,2,2419.01,3,Cash
1155,5/4/2025,1190,2089,401,1,0,10,NULL
1156,5/4/2025,1042,2050,401,0,1120.68,4,NULL
1157,5/4/2025,1016,2060,401,0,816.76,7,Cash
1158,5/4/2025,1197,2050,401,0,560.34,22,Paypal
1159,5/4/2025,1067,2079,402,0,1901.08,9,Credit
1160,5/4/2025,1167,2049,403,1,0,16,NULL
1161,5/4/2025,1063,2094,403,3,493.35,2,NULL
1162,5/4/2025,1160,2016,402,1,1162.87,13,Cash
1163,5/4/2025,1007,2004,403,2,2225.4,9,Credit
1164,5/4/2025,1121,2059,403,3,2048.2,0,Credit
1165,5/4/2025,1034,2089,402,3,2481.12,22,Credit
1166,5/4/2025,1161,2095,404,2,392.63,24,NULL
1167,5/4/2025,1088,2061,402,0,799.68,4,Paypal
1168,5/4/2025,1113,2039,403,3,976.44,27,Paypal
1169,5/4/2025,1066,2019,403,0,933.93,0,NULL
1170,5/4/2025,1000,2066,402,2,412.85,20,NULL
1171,5/4/2025,1073,2060,401,3,0,16,Credit
1172,5/4/2025,1193,2061,403,0,199.92,15,Paypal
1173,5/4/2025,1196,2055,403,1,194.18,10,Paypal
1174,5/4/2025,1001,2070,403,1,61.52,27,Credit
1175,5/4/2025,1105,2071,404,3,615.16,24,NULL
1176,5/4/2025,1063,2020,404,3,375.83,9,Paypal
1177,5/4/2025,1056,2033,401,3,836.25,30,Cash
1178,5/4/2025,1160,2030,403,2,271.95,30,Credit
1179,5/4/2025,1166,2095,403,3,1472.37,15,NULL
1180,5/4/2025,1048,2008,402,1,0,15,Paypal
1181,5/4/2025,1074,2014,404,3,738.9,22,Paypal
1182,5/4/2025,1069,2089,404,1,372.17,23,Paypal
1183,5/4/2025,1082,2002,402,0,1732,15,NULL
1184,5/4/2025,1136,2002,402,0,1732,9,Cash
1185,5/4/2025,1072,2034,402,3,0,11,Cash
1186,5/4/2025,1186,2001,402,0,824.7,25,NULL
1187,5/4/2025,1038,2001,404,1,0,17,NULL
1188,5/4/2025,1087,2053,403,3,2440.6,14,Cash
1189,5/4/2025,1095,2059,401,2,1638.56,21,Credit
1190,5/4/2025,1020,2096,402,0,2688.72,3,Credit
1191,5/4/2025,1068,2099,404,0,1938.96,10,NULL
1192,5/4/2025,1139,2060,402,1,1102.63,10,Paypal
1193,5/4/2025,1064,2048,401,0,715.26,9,Cash
1194,5/4/2025,1196,2091,402,3,0,16,Paypal
1195,5/4/2025,1197,2056,402,0,1049.44,8,Cash
1196,5/4/2025,1050,2058,401,1,1800.22,12,Paypal
1197,5/4/2025,1121,2049,403,2,751.87,19,Paypal
1198,5/4/2025,1040,2080,401,0,1664.52,0,NULL
1199,5/4/2025,1064,2061,403,1,179.93,30,Paypal
1200,5/4/2025,1092,2006,402,0,198,7,Credit
1201,5/4/2025,1060,2081,404,2,1193.95,13,Credit
1202,5/4/2025,1003,2021,403,0,2506.23,5,Cash
1203,5/4/2025,1101,2031,401,0,1130.6,5,Paypal
1204,5/4/2025,1148,2088,404,1,0,4,Paypal
1205,5/4/2025,1095,2098,401,1,2451.22,10,Cash
1206,5/4/2025,1040,2063,401,2,883.94,25,Paypal
1207,5/4/2025,1194,2080,401,0,1664.52,17,NULL
1208,5/4/2025,1091,2082,402,0,0,27,Credit
1209,5/4/2025,1032,2062,402,2,1981.95,26,Paypal
1210,5/4/2025,1142,2082,403,3,799.8,8,Cash
1211,5/4/2025,1187,2024,401,3,372.81,15,Credit
1212,5/4/2025,1091,2092,402,2,385.77,15,Paypal
1213,5/4/2025,1010,2062,404,2,990.98,0,Cash
1214,5/4/2025,1138,2089,404,1,744.34,29,NULL
1215,5/4/2025,1145,2023,403,2,1503.26,21,Credit
1216,5/4/2025,1187,2059,403,1,1843.38,20,Paypal
1217,5/4/2025,1017,2067,402,3,0,16,Paypal
1218,5/4/2025,1075,2033,403,3,836.25,3,Paypal
1219,5/4/2025,1000,2099,404,1,2326.75,8,NULL
1220,5/4/2025,1004,2079,403,1,0,2,Paypal
1221,5/4/2025,1082,2092,401,3,0,9,Cash
1222,5/4/2025,1048,2067,404,1,785.56,10,Credit
1223,5/4/2025,1156,2036,403,3,0,30,NULL
1224,5/4/2025,1164,2041,401,0,804.21,27,Paypal
1225,5/4/2025,1133,2084,401,0,0,22,NULL
1226,5/4/2025,1033,2022,401,1,604.06,19,Credit
1227,5/4/2025,1027,2062,402,0,1238.72,15,Paypal
1228,5/4/2025,1008,2073,404,3,1498.29,7,Credit
1229,5/4/2025,1134,2079,403,0,950.54,29,NULL
1230,5/4/2025,1093,2028,401,0,1275.88,19,Cash
1231,5/4/2025,1053,2083,404,0,2304.48,29,Credit
1232,5/4/2025,1119,2081,401,2,0,8,Paypal
1233,5/4/2025,1142,2095,404,2,1177.9,19,Cash
1234,5/4/2025,1181,2007,403,0,583.39,26,Cash
1235,5/4/2025,1187,2009,403,0,265.24,26,Paypal
1236,5/4/2025,1055,2066,401,0,2580.3,12,Paypal
1237,5/4/2025,1185,2029,404,1,12.16,7,Cash
1238,5/4/2025,1049,2067,402,1,261.86,9,NULL
1239,5/4/2025,1142,2095,404,0,1963.16,21,Paypal
1240,5/4/2025,1196,2081,403,3,746.22,19,Credit
1241,5/4/2025,1179,2085,404,0,242.15,26,Credit
1242,5/4/2025,1042,2023,404,2,2254.9,23,Paypal
1243,5/4/2025,1168,2020,404,2,601.33,25,Cash
1244,5/4/2025,1080,2070,403,2,0,25,Paypal
1245,5/4/2025,1105,2097,404,2,673.68,2,Paypal
1246,5/4/2025,1155,2030,402,3,509.91,8,NULL
1247,5/4/2025,1196,2070,403,2,27.34,27,NULL
1248,5/4/2025,1115,2057,404,0,1747.92,25,Paypal
1249,5/4/2025,1185,2004,403,0,2781.75,26,Paypal
1250,5/4/2025,1132,2017,403,0,0,29,Credit
1251,5/4/2025,1076,2028,402,2,1020.7,12,NULL
1252,5/4/2025,1005,2098,403,1,3268.3,19,Credit
1253,5/4/2025,1024,2004,404,2,1483.6,23,Paypal
1254,5/4/2025,1039,2017,403,2,370.96,8,Cash
1255,5/4/2025,1149,2031,402,2,904.48,17,Paypal
1256,5/4/2025,1076,2011,404,1,737.53,27,Paypal
1257,5/4/2025,1187,2009,403,3,198.93,15,Cash
1258,5/4/2025,1044,2062,401,2,495.49,20,Credit
1259,5/4/2025,1009,2093,404,0,0,29,Paypal
1260,5/4/2025,1199,2007,403,2,1400.14,26,NULL
1261,5/4/2025,1111,2053,401,1,3294.81,16,Credit
1262,5/4/2025,1191,2083,401,3,768.16,23,Paypal
1263,5/4/2025,1013,2039,401,2,1562.3,19,Paypal
1264,5/4/2025,1138,2072,402,2,672.48,11,Cash
1265,5/4/2025,1128,2089,402,1,744.34,18,Paypal
1266,5/4/2025,1012,2086,404,3,2682.3,7,NULL
1267,5/4/2025,1192,2076,401,1,1450.93,5,Credit
1268,5/4/2025,1110,2037,404,1,324.13,21,Cash
1269,5/4/2025,1033,2043,401,3,4367.25,21,Cash
1270,5/4/2025,1146,2095,401,3,1963.16,19,Paypal
1271,5/4/2025,1067,2010,404,3,0,6,Paypal
1272,5/4/2025,1198,2089,402,1,744.34,30,Credit
1273,5/4/2025,1123,2071,402,3,1845.48,17,NULL
1274,5/4/2025,1101,2083,402,1,2074.03,23,Paypal
1275,5/4/2025,1062,2009,403,3,66.31,16,Paypal
1276,5/4/2025,1082,2087,401,0,318.64,9,Credit
1277,5/4/2025,1171,2052,404,2,0,21,Paypal
1278,5/4/2025,1089,2024,403,2,298.25,27,Cash
1279,5/4/2025,1152,2083,401,2,1843.58,14,Cash
1280,5/4/2025,1043,2044,404,1,373.64,30,Cash
1281,5/4/2025,1112,2005,402,1,0,22,Cash
1282,5/4/2025,1175,2047,402,0,1004.94,28,NULL
1283,5/4/2025,1028,2094,401,1,888.03,8,Paypal
1284,5/4/2025,1158,2018,403,0,2169.04,18,NULL
1285,5/4/2025,1087,2088,401,2,567.48,12,Paypal
1286,5/4/2025,1115,2060,401,2,980.11,1,Credit
1287,5/4/2025,1053,2094,402,1,888.03,22,Cash
1288,5/4/2025,1139,2066,403,3,2580.3,9,Credit
1289,5/4/2025,1159,2093,402,0,0,11,Credit
1290,5/4/2025,1096,2074,401,2,1055.2,23,Cash
1291,5/4/2025,1043,2007,403,1,525.05,13,Credit
1292,5/4/2025,1178,2079,403,0,950.54,27,NULL
1293,5/4/2025,1119,2083,401,0,768.16,15,Cash
1294,5/4/2025,1099,2084,403,2,0,11,Cash
1295,5/4/2025,1027,2002,403,3,866,27,Credit
1296,5/4/2025,1059,2048,401,2,572.21,23,NULL
1297,5/4/2025,1124,2076,401,1,2176.39,30,Cash
1298,5/4/2025,1050,2064,404,0,1470.2,5,Credit
1299,5/4/2025,1010,2031,403,2,1356.72,15,Cash
1300,5/4/2025,1125,2050,402,0,373.56,29,NULL
1301,5/4/2025,1088,2087,403,2,509.82,0,Credit
1302,5/4/2025,1160,2038,402,2,2223.62,26,Credit
1303,5/4/2025,1015,2080,403,3,2496.78,0,Credit
1304,5/4/2025,1007,2071,403,1,553.64,17,NULL
1305,5/4/2025,1038,2043,404,1,786.1,30,NULL
1306,5/4/2025,1022,2093,404,1,2721.38,26,NULL
1307,5/4/2025,1106,2030,402,3,1019.82,21,Credit
1308,5/4/2025,1079,2077,403,3,561.83,18,Cash
1309,5/4/2025,1138,2016,402,1,872.15,0,Paypal
1310,5/4/2025,1148,2069,402,1,418.3,29,Credit
1311,5/4/2025,1079,2088,402,3,709.35,15,Paypal
1312,5/4/2025,1197,2018,402,2,867.62,22,Paypal
1313,5/4/2025,1017,2071,401,1,553.64,12,Paypal
1314,5/4/2025,1081,2018,401,2,867.62,1,NULL
1315,5/4/2025,1105,2052,403,3,731.26,28,NULL
1316,5/4/2025,1190,2081,403,1,0,13,Cash
1317,5/4/2025,1199,2024,401,1,223.69,27,Paypal
1318,5/4/2025,1047,2003,403,1,346.66,3,Paypal
1319,5/4/2025,1152,2029,402,0,27.02,9,Credit
1320,5/4/2025,1091,2010,404,1,210.17,19,Credit
1321,5/4/2025,1128,2077,404,2,0,10,Cash
1322,5/4/2025,1047,2049,404,3,0,22,Paypal
1323,5/4/2025,1035,2020,402,1,676.49,22,Cash
1324,5/4/2025,1008,2052,401,2,585.01,2,NULL
1325,5/4/2025,1105,2028,402,1,1148.29,29,NULL
1326,5/4/2025,1016,2022,404,3,2684.72,11,Cash
1327,5/4/2025,1176,2041,404,1,1447.58,4,NULL
1328,5/4/2025,1109,2051,401,3,469.28,12,Cash
1329,5/4/2025,1184,2040,404,0,103.62,7,Cash
1330,5/4/2025,1133,2013,404,3,3741.44,14,Paypal
1331,5/4/2025,1010,2031,404,0,1130.6,1,Cash
1332,5/4/2025,1142,2049,401,1,0,16,NULL
1333,5/4/2025,1074,2056,404,2,839.55,25,Credit
1334,5/4/2025,1198,2036,404,1,392.36,13,Credit
1335,5/4/2025,1108,2037,401,1,648.25,27,Credit
1336,5/4/2025,1118,2082,404,0,799.8,7,Cash
1337,5/4/2025,1184,2064,401,1,264.64,17,Cash
1338,5/4/2025,1199,2074,402,3,1978.5,23,Credit
1339,5/4/2025,1105,2041,404,0,0,20,Cash
1340,5/4/2025,1045,2058,402,3,0,14,Credit
1341,5/4/2025,1023,2032,403,1,1702.08,13,NULL
1342,5/4/2025,1183,2093,401,0,2267.82,4,Paypal
1343,5/4/2025,1029,2090,404,2,57.31,6,Paypal
1344,5/4/2025,1021,2067,404,1,261.86,17,Paypal
1345,5/4/2025,1096,2070,404,0,136.72,2,NULL
1346,5/4/2025,1196,2021,403,1,751.87,3,Credit
1347,5/4/2025,1041,2018,402,0,1084.52,2,Paypal
1348,5/4/2025,1107,2039,403,3,0,19,Credit
1349,5/4/2025,1073,2080,402,0,3329.04,6,NULL
1350,5/4/2025,1033,2025,401,2,671.09,13,NULL
1351,5/4/2025,1003,2058,404,3,2000.25,16,Paypal
1352,5/4/2025,1139,2000,404,1,1744.76,27,Credit
1353,5/4/2025,1055,2075,404,3,3122.56,13,Cash
1354,5/4/2025,1104,2056,401,0,1574.16,24,Paypal
1355,5/4/2025,1062,2070,403,1,30.76,0,Paypal
1356,5/4/2025,1012,2023,402,0,2818.62,12,Cash
1357,5/4/2025,1167,2044,401,1,560.47,13,Credit
1358,5/4/2025,1008,2085,403,2,0,15,Cash
1359,5/4/2025,1022,2006,401,3,990,14,Credit
1360,5/4/2025,1045,2020,403,1,1352.99,1,Cash
1361,5/4/2025,1116,2095,403,0,981.58,12,Credit
1362,5/4/2025,1023,2098,403,2,1452.58,15,Credit
1363,5/4/2025,1094,2048,401,3,1072.89,27,NULL
1364,5/4/2025,1140,2008,403,3,0,3,Cash
1365,5/4/2025,1034,2015,403,2,1079.95,8,Credit
1366,5/4/2025,1134,2052,402,1,1316.27,19,Cash
1367,5/4/2025,1156,2007,401,0,1750.17,29,NULL
1368,5/4/2025,1123,2092,403,3,0,1,NULL
1369,5/4/2025,1155,2040,403,2,27.63,0,NULL
1370,5/4/2025,1033,2078,404,3,568.04,22,Cash
1371,5/4/2025,1126,2023,402,2,2254.9,14,Credit
1372,5/4/2025,1049,2000,401,0,3877.24,3,Paypal
1373,5/4/2025,1119,2080,401,1,0,23,Cash
1374,5/4/2025,1157,2053,404,0,1830.45,7,Cash
1375,5/4/2025,1085,2044,402,0,207.58,2,NULL
1376,5/4/2025,1163,2025,403,2,447.39,21,Paypal
1377,5/4/2025,1017,2039,403,2,3905.76,26,Cash
1378,5/4/2025,1196,2000,401,2,0,17,Paypal
1379,5/4/2025,1087,2050,401,1,168.1,11,Paypal
1380,5/4/2025,1049,2042,403,3,670.44,8,Cash
1381,5/4/2025,1121,2004,402,3,3709,22,Credit
1382,5/4/2025,1039,2080,404,2,665.81,13,Credit
1383,5/4/2025,1118,2052,401,2,0,20,Credit
1384,5/4/2025,1144,2092,403,0,1446.63,29,Cash
1385,5/4/2025,1053,2073,403,2,1198.63,2,Credit
1386,5/4/2025,1016,2019,403,0,0,25,NULL
1387,5/4/2025,1086,2048,402,3,1072.89,15,NULL
1388,5/4/2025,1047,2076,401,2,0,1,NULL
1389,5/4/2025,1180,2040,401,2,110.53,18,NULL
1390,5/4/2025,1105,2011,404,1,0,6,Paypal
1391,5/4/2025,1095,2057,403,1,786.56,16,Cash
1392,5/4/2025,1134,2038,402,0,926.51,14,Paypal
1393,5/4/2025,1095,2004,402,0,0,16,NULL
1394,5/4/2025,1113,2064,401,3,294.04,28,Cash
1395,5/4/2025,1128,2019,402,2,1494.29,12,Paypal
1396,5/4/2025,1123,2093,403,2,3023.76,0,Credit
1397,5/4/2025,1036,2098,401,1,817.07,3,Paypal
1398,5/4/2025,1052,2092,401,3,1928.84,21,Credit
1399,5/4/2025,1099,2091,401,0,905.79,23,Credit
1400,5/4/2025,1079,2005,401,2,1715.12,18,Cash
